Date,Beans,Nuwaraeliya Carrot,Cabbage,Tomato,Brinjal,Pumpkin - Big,Snake Gourd,Lime,Red Onion- Lanka,Red Onion Import,Potatoes - Nuwaraeliya,Potatoes - Import
4/16/2025,375,,295,345,450,265,,125,,,215,145
4/17/2025,275,375,325,155,375,205,165,120,235,,,153
4/18/2025,,,,,,,,,,,,
4/19/2025,,,,,,,,,,,,
4/20/2025,,,,,,,,,,,,
4/21/2025,560,400,290,490,225,180,215,260,275,,220,
4/22/2025,325,325,240,515,225,125,210,145,290,285,215,145
4/23/2025,390,365,265,475,325,125,215,165,300,,225,
4/24/2025,375,365,265,510,275,130,235,155,300,290,205,168
4/25/2025,410,275,290,510,230,175,245,145,285,270,210,185
4/26/2025,,,,,,,,,,,,
4/27/2025,,,,,,,,,,,,
4/28/2025,525,375,275,475,325,170,225,175,,275,290,183
4/29/2025,525,350,290,575,290,185,225,155,,240,,185
4/30/2025,575,525,275,550,325,190,255,155,225,245,210,193
5/1/2025,,,,,,,,,,,,
5/2/2025,675,625,365,675,355,165,265,225,,295,,175
5/3/2025,,,,,,,,,,,,
5/4/2025,,,,,,,,,,,,
5/5/2025,645,625,345,675,325,160,275,195,235,245,290,190
5/6/2025,,,,,,,,,,,,
5/7/2025,700,700,365,650,325,165,230,205,225,215,230,180
5/8/2025,650,650,300,745,370,180,265,220,255,225,230,185
5/9/2025,650,740,395,695,400,155,215,255,210,235,245,180
5/10/2025,,,,,,,,,,,,
5/11/2025,,,,,,,,,,,,
5/12/2025,,,,,,,,,,,,
5/13/2025,,,,,,,,,,,,
5/14/2025,490,775,345,540,315,135,235,265,205,,235,195
5/15/2025,565,865,465,525,375,170,265,275,255,,235,193
5/16/2025,375,775,345,475,335,160,245,290,,310,225,190
5/17/2025,,,,,,,,,,,,
5/18/2025,,,,,,,,,,,,
5/19/2025,250,725,300,575,325,120,235,290,250,315,235,185
5/20/2025,260,700,275,525,325,125,160,260,325,325,235,183
5/21/2025,155,615,255,525,290,135,240,210,,345,245,188
5/22/2025,275,550,300,450,335,135,195,240,275,325,,168
5/23/2025,250,610,275,475,375,125,190,265,,305,245,178
5/24/2025,,,,,,,,,,,,
5/25/2025,,,,,,,,,,,,
5/26/2025,335,365,275,500,380,115,175,255,275,310,220,158
5/27/2025,345,595,345,575,345,115,195,255,,295,225,158
5/28/2025,345,395,325,395,325,145,210,375,,335,245,155
5/29/2025,300,490,325,490,365,110,165,265,275,285,240,163
5/30/2025,315,640,275,475,325,110,165,265,300,290,230,143
5/31/2025,,,,,,,,,,,,
6/1/2025,,,,,,,,,,,,
6/2/2025,400,725,290,425,275,125,125,210,335,345,225,133
6/3/2025,290,560,285,465,300,95,155,225,265,235,225,155
6/4/2025,375,575,325,385,325,115,125,210,325,290,210,148
6/5/2025,475,500,375,475,300,100,140,215,225,265,215,135
6/6/2025,545,475,345,495,345,95,175,205,,295,225,118
6/7/2025,,,,,,,,,,,,
6/8/2025,,,,,,,,,,,,
6/9/2025,275,610,365,310,245,83,225,245,,235,245,145
6/10/2025,,,,,,,,,,,,
6/11/2025,,,,,,,,,,,,
6/12/2025,545,695,425,275,245,105,245,225,,275,215,140
6/13/2025,375,640,390,200,260,110,195,310,315,300,245,143
6/14/2025,,,,,,,,,,,,
6/15/2025,,,,,,,,,,,,
6/16/2025,500,485,325,215,225,115,110,235,370,285,240,130
6/17/2025,460,440,310,220,225,105,125,190,290,295,250,153
6/18/2025,475,445,295,225,275,113,115,175,,325,,143
6/19/2025,545,475,295,245,375,105,115,215,,295,215,143
6/20/2025,575,390,230,245,290,100,155,180,,315,,130
6/21/2025,,,,,,,,,,,,
6/22/2025,,,,,,,,,,,,
6/23/2025,475,325,190,255,290,125,125,205,355,,270,145
6/24/2025,450,285,200,210,300,105,90,190,365,290,265,148
6/25/2025,575,295,225,175,325,125,90,210,,295,,145
6/26/2025,400,315,165,135,250,120,110,190,340,325,245,155
6/27/2025,475,275,190,140,345,128,105,240,,275,,150
6/28/2025,,,,,,,,,,,,
6/29/2025,,,,,,,,,,,,
6/30/2025,490,215,210,125,290,135,95,190,,300,,145
7/1/2025,525,295,225,85,400,115,95,165,365,280,245,145
7/2/2025,350,250,210,80,325,105,105,140,365,345,250,158
7/3/2025,350,265,200,90,340,105,90,165,315,315,250,168
7/4/2025,375,275,215,75,375,105,105,175,,325,255,155
7/5/2025,,,,,,,,,,,,
7/6/2025,,,,,,,,,,,,
7/7/2025,375,345,275,55,325,88,95,155,300,235,,153
7/8/2025,325,275,190,55,275,75,85,175,325,245,215,143
7/9/2025,375,345,215,65,295,75,95,195,245,285,275,155
7/10/2025,,,,,,,,,,,,
7/11/2025,245,445,225,55,325,100,95,175,305,325,,165
7/12/2025,,,,,,,,,,,,
7/13/2025,,,,,,,,,,,,
7/14/2025,325,245,190,48,225,55,90,190,290,260,230,160
7/15/2025,390,285,160,45,190,68,105,200,330,240,,168
7/16/2025,300,275,175,53,275,110,90,165,195,295,275,168
7/17/2025,320,245,175,53,290,55,95,190,275,265,230,158
7/18/2025,300,225,190,80,300,105,95,175,300,315,265,163
7/19/2025,,,,,,,,,,,,
7/20/2025,,,,,,,,,,,,
7/21/2025,345,280,155,88,345,48,85,190,215,325,290,153
7/22/2025,450,240,165,95,195,43,90,135,255,195,,150
7/23/2025,425,265,125,95,225,43,90,145,225,275,310,150
7/24/2025,450,315,135,90,225,45,90,140,,305,315,
7/25/2025,490,250,135,90,225,60,90,155,230,265,315,145
7/26/2025,,,,,,,,,,,,
7/27/2025,,,,,,,,,,,,
7/28/2025,650,260,135,105,230,65,110,155,225,270,315,163
7/29/2025,450,205,115,90,225,55,90,165,245,240,290,145
7/30/2025,475,290,125,90,240,55,90,165,,245,290,
7/31/2025,525,255,155,75,290,43,125,190,175,200,280,153
8/1/2025,595,295,125,105,245,38,145,185,170,195,275,165
8/2/2025,,,,,,,,,,,,
8/3/2025,,,,,,,,,,,,
8/4/2025,500,325,150,90,225,55,110,175,155,190,275,133
8/5/2025,645,275,155,75,200,35,145,195,155,165,,143
8/6/2025,450,330,175,70,225,63,90,210,140,185,260,135
8/7/2025,475,335,175,55,225,38,90,225,165,165,260,165
8/8/2025,,,,,,,,,,,,
8/9/2025,,,,,,,,,,,,
8/10/2025,,,,,,,,,,,,
8/11/2025,475,515,175,60,200,35,100,175,190,245,260,143
8/12/2025,450,460,140,53,230,33,90,175,225,,250,175
8/13/2025,425,425,145,65,225,28,155,210,170,,260,158
8/14/2025,425,325,130,80,265,45,125,190,140,215,320,153
8/15/2025,375,305,130,75,230,35,145,190,190,225,265,153
8/16/2025,580,380,90,75,180,,130,190,210,170,270,135
8/17/2025,450,320,120,80,250,,150,230,180,170,230,130
8/18/2025,550,340,160,90,280,,140,200,150,,,130
